job_title,location,company,salary,rating,summary,city
Paid Search Analyst,"Chicago, IL 60606 (Loop area)",Synchrony,81000.0,3.9,"You must be 18 years or older. We are seeking aPaid Search Analyst to serve as a hands-on-keyboard SEM strategist and analyst, supporting business partners…",Chicago
Elixir Engineer,"Chicago, IL",Cohesion IB,95000.0,,Architect and implement robust data pipelines for IoT data ingestion. Knowledge of timeseries databases and relevant data models.,Chicago
Web Developer,"Chicago, IL","Robis Elections, Inc.",82500.0,,"NET web and database applications. Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place.",Chicago
Statistician,"Chicago, IL",Mathematica Policy Research,115000.0,3.8,"Mentorship. Oversee the analyses of junior statisticians and data scientists, and support their professional development.",Chicago
Sales and Marketing Operations Specialist,"Chicago, IL 60606 (The Loop area)",Displayr,75000.0,,Experience in data management - able to implement data best practices and processes for maintaining marketing data and improving data quality.,Chicago
Loan Portfolio Analyst,"Chicago, IL 60601 (The Loop area)",Illinois Housing Development Authority,89801.5,3.7,"Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place. Approves and processes said requests.",Chicago
Workforce Scientist - Lead Consultant,"Northbrook, IL",Allstate,75900.0,3.7,"5 years’ experience (PhD) or 8 years’ experience (Master’s) in using data and analytics, experience with people data preferred.",Chicago
Head of Learning and Development,"Chicago, IL 60606 (The Loop area)",Jettison,200000.0,,Identify opportunities for integration across learning objectives and practices within other business units at the company. Temporarily due to COVID-19.,Chicago
Physical Scientist/Toxicologist/Ecologist,"Chicago, IL",US Other Agencies and Independent Organizations,117516.5,3.8,A bachelor’s or higher degree from an accredited or pre-accredited college or university in: Skill in presenting assessment and/or research results orally and…,Chicago
Inventory Replenishment Analyst,"Schaumburg, IL 60173",Fellowes,60000.0,4.2,"Inventory, replenishment or similar analyst: 2 years (Required). Assist with the interpretation of forecast versus budgeted sales and communicate adjustments…",Chicago
Software Engineer C++,"Chicago, IL 60604 (The Loop area)",Jettison,137500.0,,"Bachelor’s degree in Computer Science or Computer Engineering, or equivalent. SQL database: 2 years (Preferred). Some knowledge of C# & JAVA is a plus.",Chicago
Mobile Equipment Analyst,"Chicago, IL 60631 (O'Hare area)",LafargeHolcim in the US,57896.5,4.0,Establishing new data gathering and analysis techniques. Education: Bachelor's degree or 3 plus years equivalent experience.,Chicago
Senior Internal Audit & Internal Control Analyst,"Chicago, IL",Hanami International,86000.0,,"We are looking for a person with an audit background in a Top 10/Big 4 accounting practice, another large commercial organisation, or a mix of both.",Chicago
Implementation Engineer,"Chicago, IL",Supernova Technology,115000.0,,Participate in ongoing business process standardization. 5+ years Implementation and/or Technical Project Management experience.,Chicago
Arity-Group Product Manager (Remote-Home Based Worker),"Chicago, IL",Allstate,140000.0,3.7,"You will get to work closely with designers, data scientists and engineers to translate customer insights, business imperatives and technological advances into…",Chicago
Business Intelligence Report Writer 2,,Health Care IT Company-Confidential,130000.0,,"As the Report Writer 2, you will be the engineer who builds the reports and dashboards. Design and develop SSRS reports. Temporarily due to COVID-19.",Chicago
"Assistant Director, Program Delivery","Chicago, IL 60601 (The Loop area)",Illinois Housing Development Authority,56944.5,3.7,They will be responsible for regular department updates to upper management to provide any data trends or data outliers to effectively manage the department.,Chicago
Management Analyst,"Arlington Heights, IL 60005",US Department of Defense,68146.0,4.2,Revises data as necessary for inclusion in CMO or Region reports and for submission to the Agency Headquarters. 0343 Management And Program Analysis.,Chicago
Business Development Specialist,"Chicago, IL 60654 (Loop area)",Harris Insights and Analytics,73500.0,,"The Harris Poll Brand Platform, formerly known as Compass, is a competitive intelligence tracking tool that supports all manner of teams including Insights,…",Chicago
Information Systems Administrator,"Chicago, IL 60631 (O'Hare area)",Clarity Group,80446.0,3.3,"Maintain confidentiality with regards to the information being processed, stored or accessed by the users and administrators. Only full-time employees eligible.",Chicago
Business Development Specialist (Market Research Analyst),"Voorhees, NJ 08043",Sricom,60000.0,,** Bachelor’s degree or its equivalent in a specific field like marketing or business or economics or communications or a similar field.,Philadelphia
Senior Analyst/Developer,"Norristown, PA",Montgomery County Pennsylvania,49441.0,3.2,"Manages and mentors analyst/developer staff. The employee is occasionally required to use hands to finger, handle or feel objects, tools or controls; reach with…",Philadelphia
Database Developer,"Wayne, PA",Intellicomm Inc,57500.0,,Developing software applications for database management. Bachelor's degree in Database Management or related field. Writing queries and stored procedures.,Philadelphia
Business Process Analyst,"Philadelphia, PA",US Department of Defense,96868.0,4.2,"Substantive skill in written communications to prepare correspondence and briefing materials, document research findings, conduct research studies reporting…",Philadelphia
Marketing Data Analyst,"Wilmington, DE",AAA Club Alliance,63750.0,3.3,"Use data transfer tools to encrypt, compress, and secure data files that are shared and received with 3rd party providers.",Philadelphia
Data Center Engineer - Top Secret (TS),"Valley Forge, PA",Zachary Piper Solutions,145000.0,4.0,"Work closely with other engineers to support customer project requests. Oversee, troubleshoot, and manage network activity for large enterprise customer data…",Philadelphia
Data Scientist - Nationwide Opportunities,"Philadelphia, PA","Amazon Web Services, Inc.",114700.0,3.6,Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models.,Philadelphia
General/Mechanical/Electrical Engineer/Computer Scientist,"Philadelphia, PA 19102 (Logan Square area)",US Department of the Navy,136113.0,4.3,"Certain current or former term or temporary federal employees of a land or base management agency. In addition to the Basic Requirements for this position, your…",Philadelphia
Associate Accountant - Surety Claims - King of Prussia,"King of Prussia, PA 19406",Liberty Mutual Insurance,59000.0,3.6,May be required to give depositions and/or testify at trials. May participate in assigned audit projects and work with senior account analyst on complex claims.,Philadelphia
Laser Measurement Technician,"Philadelphia, PA",Naval Foundry & Propeller Center,51711.0,,Analyze the data gathered and create reports. Minimum of 1 year of experience working in or supporting an industrial facility. Measurement experience is a plus.,Philadelphia
MANAGEMENT ANALYST,"Philadelphia, PA 19102 (Logan Square area)",US Department of the Navy,115186.0,4.3,Certain current or former term or temporary federal employees of a land or base management agency. Your resume must demonstrate at least one year of specialized…,Philadelphia
Training Instructor,"Philadelphia, PA",Naval Foundry & Propeller Center,52783.5,,Analyze the data gathered and create reports. High school or equivalent (Preferred). Be responsible for continuously revising lesson plans as necessary and…,Philadelphia
Payroll Senior Analyst,"Philadelphia, PA 19154 (Normandy Village area)",PepsiCo,83800.0,3.8,Ability to visualize new business processes across the PBNA organization. Open to change and willingness to challenge business processes.,Philadelphia
Scientist III,"Lansdale, PA",Piper Companies,78750.0,4.5,Review data to determine data integrity. Masters/Bachelors in Chemistry or related field. The Analytical Chemist is an immediate consulting need supporting…,Philadelphia
Premium Auditor,"Haddonfield, NJ",NEIS Inc.,50000.0,3.6,"Examine the policyholder's records, gather data to determine correct classifications for business activities and write an effective description of operations.",Philadelphia
Sr. Software Engineer,"Voorhees, NJ 08043",Sricom,107515.0,,**Bachelor’s Degree in Computer Science or Engineering with 5 years of experience in any IT related occupation needed.,Philadelphia
Marketing and Development Associate,"Philadelphia, PA 19130 (Spring Garden area)",Philadelphia Corporation for Aging,38908.0,3.6,B. Serve as donor database administrator and resident expert for fundraising/auction software; Two years fundraising database experience.,Philadelphia
